video_id,title,category_id,category_name,upload_date,upload_hour,upload_day,title_length,description_length,tag_count,duration_seconds,views,likes,dislikes,comments,like_view_ratio,comment_view_ratio,has_face_thumbnail,thumbnail_brightness,has_text_thumbnail,trending
vid_00540,Top Why vs Top Review Amazing Tutorial Secret Viral Secret Challenge vs Explained Ultima,23,Comedy,2023-09-18 08:00:00,10,1,88,79,10,1869,455577,22825,357,5994,0.0501,0.013157,1,249,0,0
vid_00541,Why Secret Secret Official How Guide Best Exposed Amazing Exposed Challenge Ultimat,27,Education,2023-01-29 20:00:00,23,5,83,1307,13,1764,1123019,37054,3526,10607,0.033,0.009445,1,241,1,1
vid_00542,Explained How Official ,22,People & Blogs,2023-06-09 16:00:00,3,1,23,414,27,1054,6604,496,39,161,0.0751,0.024375,1,69,1,0
vid_00543,Guide Why Explai,28,Science & Technology,2023-11-20 12:00:00,20,4,16,1850,17,2649,1412539,82306,6236,21135,0.0583,0.014962,0,155,1,1
vid_00544,2024 2024 Ultimate Challenge Ultimate Ultimate S,17,Sports,2023-10-16 20:00:00,3,2,48,954,26,2327,465379,21520,549,9303,0.0462,0.01999,1,53,0,0
vid_00545,New vs Review Why Tutorial Viral New How Best Challenge Tutorial Official ,27,Education,2023-08-17 12:00:00,9,5,74,4843,27,681,850936,82972,5338,5521,0.0975,0.006488,1,67,1,1
vid_00546,2024 Best Guide Last Amazing Exposed Last Challenge Viral Best Guide 2024 E,25,News & Politics,2023-03-04 16:00:00,4,1,75,2228,24,2226,1093046,52904,3051,18004,0.0484,0.016471,0,100,1,1
vid_00547,Last Best New Explained Guide Challenge vs Re,27,Education,2023-04-15 20:00:00,8,5,45,2900,27,3496,1137027,104475,10282,11621,0.0919,0.010221,1,245,1,1
vid_00548,Reaction Best Challenge ,25,News & Politics,2023-03-05 16:00:00,23,5,24,2886,18,2121,13718,842,65,223,0.0614,0.016255,1,69,0,0
vid_00549,New Why Tutorial Secret Explained Real Guide Inside Review Secret Challenge vs First New W,17,Sports,2023-11-18 16:00:00,2,5,90,4496,23,1936,75352,5731,354,1781,0.0761,0.023635,1,171,0,0
vid_00550,New vs Amazing Why Ultimate vs Ultimate Top Top Ne,10,Music,2023-04-14 12:00:00,16,2,50,229,26,1751,885916,101036,8747,20640,0.114,0.023298,0,186,0,1
vid_00551,Viral Challenge Guide First Last New Exposed Official vs Exposed Tutorial Explained Why Secret Expl,28,Science & Technology,2023-09-08 00:00:00,2,6,99,3923,14,1097,874611,29178,699,9858,0.0334,0.011271,1,129,0,1
vid_00552,Amazing Secret Tutorial Amazing Why Top Viral Breaking Last Ult,26,Howto & Style,2023-09-01 12:00:00,15,3,63,4010,8,3179,147395,11058,125,3115,0.075,0.021134,1,203,0,0
vid_00553,Real Why 2024 First Breaking Exposed Tutorial Breaking New Amazing Amazing Viral Rea,26,Howto & Style,2023-02-02 08:00:00,3,5,84,1236,7,3327,1669025,178415,12867,47229,0.1069,0.028297,0,151,1,1
vid_00554,How Breaking First Official Real Challenge 2024 Amazing Explain,20,Gaming,2023-07-03 00:00:00,17,0,63,4009,19,2239,278851,23121,435,5338,0.0829,0.019143,0,74,0,0
vid_00555,Viral vs Review E,23,Comedy,2023-03-21 04:00:00,16,6,17,823,27,1846,2505676,137607,2805,13289,0.0549,0.005304,1,245,1,1
vid_00556,Review Real Top Ultimate Why Top Exposed Ultimate How Review Guide Secret Explained vs S,10,Music,2023-01-16 00:00:00,6,4,88,4655,0,282,3906054,256984,19793,80900,0.0658,0.020711,0,218,0,1
vid_00557,Amazing Top Inside ,26,Howto & Style,2023-04-01 12:00:00,23,2,19,4510,3,161,730105,66603,2287,2951,0.0912,0.004042,0,108,0,1
vid_00558,Secret Reaction vs Viral Official 2024 Breaking Ultimate Amazing First Top ,27,Education,2023-06-08 00:00:00,22,1,75,402,13,3549,1443116,158992,10585,37941,0.1102,0.026291,0,94,0,1
vid_00559,Explained Official Inside Inside First vs Guide Breaking Inside Inside Amazing Secret How Guide Fir,23,Comedy,2023-03-05 00:00:00,4,2,99,4557,24,1937,147971,4986,461,2365,0.0337,0.015983,0,90,1,0
vid_00560,First Last 2024 Tutorial Ultimate Breaki,10,Music,2023-04-19 12:00:00,11,1,40,4880,1,1940,2424868,88358,3400,29508,0.0364,0.012169,0,87,1,1
vid_00561,Exposed New Challenge Inside First Tutorial Breaking 2024 First Real Top 2024 Official,22,People & Blogs,2023-11-01 00:00:00,16,2,86,3078,15,2551,786182,46584,1376,2085,0.0593,0.002652,0,166,1,1
vid_00562,Exposed vs Last Bes,22,People & Blogs,2023-08-31 16:00:00,22,1,19,167,2,1709,260281,13261,259,3134,0.0509,0.012041,0,68,0,0
vid_00563,Ultimate Best How Review Insi,23,Comedy,2023-10-19 12:00:00,12,5,29,531,25,1162,56720,3054,66,1542,0.0538,0.027186,1,63,0,0
vid_00564,Amazing New Secret Viral 2024 ,25,News & Politics,2023-11-06 08:00:00,22,3,30,4337,7,2783,184647,9216,143,297,0.0499,0.001608,0,176,0,0
vid_00565,Why 2024 Top Am,25,News & Politics,2023-07-27 08:00:00,2,1,15,2687,5,1088,60050,2859,51,886,0.0476,0.014754,0,198,0,0
vid_00566,Real Inside New First Amazing ,27,Education,2023-03-10 00:00:00,8,1,30,156,15,3568,2090685,87298,4267,58546,0.0418,0.028003,0,192,0,1
vid_00567,Challenge vs Reaction Real Official Viral Secret To,10,Music,2023-06-13 12:00:00,16,0,51,4527,23,1955,5034605,574226,22324,62682,0.1141,0.01245,1,52,0,1
vid_00568,Review Real Secre,10,Music,2023-01-31 08:00:00,16,1,17,4928,15,2352,2762388,118719,8736,37063,0.043,0.013417,0,86,1,1
vid_00569,Why Real Inside Real Breaking First Reaction Amazing Secret Best R,23,Comedy,2023-09-16 08:00:00,19,0,66,293,6,216,54369215,2631270,232398,966589,0.0484,0.017778,0,166,1,1
vid_00570,Explained Tutorial Real First Explained Guide Breaking Inside,24,Entertainment,2023-08-13 08:00:00,15,4,61,2682,29,978,222131,11587,934,3204,0.0522,0.014424,1,223,0,0
vid_00571,Viral Best vs Secret Breaki,22,People & Blogs,2023-01-07 00:00:00,21,5,27,4613,12,2320,2175182,247908,14318,12810,0.114,0.005889,0,65,1,1
vid_00572,Breaking Challenge How Guide Challenge New Real Tutorial Review Explained vs 2024 Amazing Why ,10,Music,2023-01-23 04:00:00,12,0,94,915,12,293,72811,7136,137,111,0.098,0.001524,1,191,1,0
vid_00573,Explained Reaction Inside Official Tutorial Explained Official Secret,23,Comedy,2023-10-13 12:00:00,18,3,69,3031,4,2027,499408,50476,3729,9331,0.1011,0.018684,1,58,1,0
vid_00574,Inside Inside Review Challenge Why ,17,Sports,2023-05-09 16:00:00,16,6,35,1611,24,551,30969,1221,52,857,0.0394,0.027672,0,56,0,0
vid_00575,Breaking Challenge Exposed Reaction Why Best vs Exposed vs First New New First O,20,Gaming,2023-05-14 12:00:00,3,5,80,653,19,3040,1414817,148934,2637,5778,0.1053,0.004084,1,191,0,1
vid_00576,Real Last Inside New Breaking Reaction Amazing vs Review How 2024 Ex,17,Sports,2023-08-31 12:00:00,11,0,68,3112,21,1594,233308,15570,1336,1660,0.0667,0.007115,0,183,0,0
vid_00577,Tutorial Last Review Inside New Best How ,28,Science & Technology,2023-02-01 16:00:00,8,5,41,4068,17,812,12052,646,26,141,0.0536,0.011698,0,64,0,0
vid_00578,Challenge First New Breaking Inside Secret Breaking ,27,Education,2023-02-25 00:00:00,18,5,52,2065,14,3188,273983,22416,664,6699,0.0818,0.02445,1,229,1,0
vid_00579,2024 Real Amazing Explained First Guide Real Real Viral How Last First B,10,Music,2023-01-29 16:00:00,11,5,72,1708,17,564,12830909,1334369,117999,113021,0.104,0.008808,1,121,0,1
vid_00580,Official Viral vs Ultimate Amazing How Challenge Amazing Exposed Viral Amazi,28,Science & Technology,2023-04-15 12:00:00,8,4,76,3430,1,239,926133,92686,8452,24616,0.1001,0.026579,0,211,0,1
vid_00581,Tutorial Guide Top 2024 First vs Why New Amazing Top Last Re,26,Howto & Style,2023-06-18 08:00:00,6,3,60,3817,9,2123,2331443,256691,10397,6047,0.1101,0.002594,0,153,0,1
vid_00582,Top New Best Review Guide,28,Science & Technology,2023-05-28 12:00:00,13,2,25,3820,22,3568,637776,72407,3036,18041,0.1135,0.028287,1,178,1,1
vid_00583,vs Secret Challenge Exposed Exposed Breaking Why How Challenge vs Challenge New Best W,23,Comedy,2023-09-14 00:00:00,19,2,86,1663,12,1593,536050,27569,1713,9253,0.0514,0.017261,0,145,1,1
vid_00584,Top Guide Secret Guide,10,Music,2023-02-01 08:00:00,18,0,22,1929,17,55,636993,43409,3299,12806,0.0681,0.020104,0,171,1,1
vid_00585,First Ultimate First New Guide Tutorial Explained Viral Review Amazing New New Guide ,20,Gaming,2023-05-19 00:00:00,14,5,85,4158,14,3367,825793,25861,405,9631,0.0313,0.011663,0,164,1,1
vid_00586,Review Review Exposed Review Tutorial Why Review Last First Secret vs Reaction,23,Comedy,2023-01-19 16:00:00,15,0,78,2396,11,204,84803,9255,586,2007,0.1091,0.023666,1,246,1,0
vid_00587,Last Viral Guide Official Why Insid,23,Comedy,2023-07-16 20:00:00,20,4,35,1149,14,1569,2935255,128891,12341,17113,0.0439,0.00583,0,197,0,1
vid_00588,vs New Secret How Breaking New Breaking Amazing Inside Review Top Tutorial Breaking Ex,27,Education,2023-03-10 04:00:00,4,4,86,1124,12,1364,3999224,430047,14444,9671,0.1075,0.002418,0,129,1,1
vid_00589,Challenge Exposed Top Why Inside Top Guide 2024 Reaction vs Ultimate Why Revi,27,Education,2023-02-03 16:00:00,2,1,77,836,17,351,310562,18523,1700,3872,0.0596,0.012468,0,56,1,0
vid_00590,Why Guide How Inside Viral Last Tutorial Tutorial Last Real Viral Exposed Best Review Viral Tutoria,22,People & Blogs,2023-05-27 16:00:00,11,4,99,198,14,1632,238137,15034,1435,6133,0.0631,0.025754,1,184,0,0
vid_00591,Best Tutorial Explained Guide Amazing Challenge Best vs New Official Guide Ult,22,People & Blogs,2023-11-11 20:00:00,19,1,78,1804,24,1188,187360,6280,214,4289,0.0335,0.022892,1,99,0,0
vid_00592,vs Ultimate Explained vs How Why H,25,News & Politics,2023-07-19 00:00:00,20,3,34,2219,22,84,16899997,1004182,78203,270358,0.0594,0.015998,1,179,0,1
vid_00593,Breaking Challenge Gui,24,Entertainment,2023-11-04 00:00:00,3,0,22,3806,10,1596,235209,25861,814,4137,0.1099,0.017589,0,96,1,0
vid_00594,Guide Last Official Review Guide Exposed Explained Amazing Breaking Guid,10,Music,2023-03-30 04:00:00,20,6,72,1229,18,1639,2308710,74569,5695,11005,0.0323,0.004767,1,63,0,1
vid_00595,Inside Amazing 2024 Last Exposed Challenge 2024 Explained Ex,10,Music,2023-10-09 16:00:00,22,3,60,3359,2,3257,345958,23030,1883,8780,0.0666,0.025379,0,80,1,0
vid_00596,Real Breaking First Last Reaction Real Why Ne,28,Science & Technology,2023-07-20 20:00:00,15,4,45,2473,6,1902,360965,11849,382,8598,0.0328,0.023819,1,99,0,0
vid_00597,vs First Amazing Real R,10,Music,2023-02-26 08:00:00,6,3,23,4227,20,2745,111686,7079,526,2237,0.0634,0.020029,0,238,1,0
vid_00598,Breaking Real Amazing Breakin,10,Music,2023-05-14 04:00:00,12,3,29,4637,25,2224,88717,4039,335,1288,0.0455,0.014518,1,90,1,0
vid_00599,How Ultimate New Explained Reaction Insi,24,Entertainment,2023-11-27 08:00:00,20,3,40,974,13,1538,3097051,163213,6899,89719,0.0527,0.028969,0,63,1,1
vid_00600,2024 Amazing Guide Break,26,Howto & Style,2023-07-07 16:00:00,9,4,24,1653,13,2676,88881,9686,243,2354,0.109,0.026485,0,182,1,0
vid_00601,Top Review Official Secret 2024 Official Re,22,People & Blogs,2023-06-11 04:00:00,6,6,43,3102,21,2097,1286718,89098,1628,25333,0.0692,0.019688,1,252,0,1
vid_00602,Last Challenge Official Exposed Tutorial Amazing New Ultimate Viral First Why Amazing Ultimate,22,People & Blogs,2023-01-06 20:00:00,13,5,94,4268,12,3370,624915,34146,2109,7362,0.0546,0.011781,0,54,0,1
vid_00603,Best Inside Reaction Challenge Why Best Exposed Gu,20,Gaming,2023-03-03 20:00:00,4,3,50,4853,11,362,2602915,216147,21188,49254,0.083,0.018923,1,241,1,1
vid_00604,Exposed Exposed Challenge Last Amazing vs Real vs Best Breaking Official vs Why Challenge Secret R,10,Music,2023-04-09 00:00:00,2,1,98,2427,23,1608,169708,7261,610,3001,0.0428,0.017683,1,206,0,0
vid_00605,Reaction Reaction Explained Best Last Exposed Top H,24,Entertainment,2023-09-06 04:00:00,22,4,51,3530,8,936,4081157,217710,10716,50741,0.0533,0.012433,0,252,1,1
vid_00606,Last New 2024 Challenge 2024 First Last Amazing Exposed Secret Exposed Exposed Top La,22,People & Blogs,2023-08-15 12:00:00,10,3,85,3232,0,3021,343127,27162,1583,3394,0.0792,0.009891,0,54,0,0
vid_00607,Challenge Viral Amazing Real Review R,24,Entertainment,2023-07-28 04:00:00,10,6,37,2867,18,940,54017165,2775243,97570,691598,0.0514,0.012803,1,162,0,1
vid_00608,Breaking 2024 Ultimate Viral Real Breaking Amazing Ulti,17,Sports,2023-11-19 04:00:00,17,5,55,3210,10,430,36747,3348,82,648,0.0911,0.017634,1,167,1,0
vid_00609,Exposed Review Viral Top 2024 vs First Ultimate Last Real Reaction Official Guide Official 202,26,Howto & Style,2023-03-26 20:00:00,14,4,94,4855,22,979,40299292,2991586,159712,540651,0.0742,0.013416,1,145,1,1
vid_00610,First Challenge Explained Guide Challenge ,10,Music,2023-10-27 12:00:00,11,2,42,4939,21,1359,387646,38562,1994,3350,0.0995,0.008642,0,85,0,0
vid_00611,Best How How Official Ultimate Secret New Last vs Tutorial Rev,20,Gaming,2023-04-20 12:00:00,8,5,62,761,22,2105,759795,87636,4992,17526,0.1153,0.023067,1,128,1,1
vid_00612,Tutorial First vs Viral Exposed Tutorial Exposed New,28,Science & Technology,2023-08-28 12:00:00,9,1,52,2636,23,2544,163994,6629,634,2691,0.0404,0.016409,0,68,0,0
vid_00613,Inside Reaction Secret Tutorial Guide New Gui,22,People & Blogs,2023-09-26 04:00:00,11,3,45,2698,21,3361,28891,1736,111,85,0.0601,0.002942,0,241,0,0
vid_00614,Real Inside Secret Challenge,17,Sports,2023-08-01 16:00:00,16,6,28,1767,18,3059,196544,11548,745,2295,0.0588,0.011677,1,71,0,0
vid_00615,Best Best Viral Best Breaking Real New Top Last 2024 Exposed Challenge Amazing Official,24,Entertainment,2023-04-14 20:00:00,5,2,87,4402,17,1940,263424,11486,247,7023,0.0436,0.02666,1,211,1,0
vid_00616,New Official New Top How Last Amazing Real Top Why Tutorial Secret Why Breaking Viral Viral,27,Education,2023-10-13 00:00:00,6,6,91,920,11,130,737752,75934,7569,16895,0.1029,0.022901,0,105,1,1
vid_00617,Guide Last Best Challenge Official Inside U,23,Comedy,2023-05-19 04:00:00,13,2,43,3624,22,580,3661410,360242,28659,37984,0.0984,0.010374,0,66,0,1
vid_00618,Top Reaction Breaking First Ultimate Explained Tutorial How Insid,10,Music,2023-10-24 04:00:00,12,4,65,4954,27,2879,623631,45898,4082,17590,0.0736,0.028206,0,253,1,1
vid_00619,Top Challenge Ultimate Exposed Breaking New Exposed Viral vs Ul,10,Music,2023-09-23 20:00:00,7,2,63,320,27,2430,643485,50448,2385,2072,0.0784,0.00322,0,233,1,1
vid_00620,2024 Exposed Tutorial Amazing Review Tutorial Real Top vs,17,Sports,2023-01-08 12:00:00,9,1,57,1593,27,3401,1117867,39526,2181,32279,0.0354,0.028876,1,66,0,1
vid_00621,vs Tutorial Why First Last How Guide Official Last Viral Viral Review vs Secret Review,24,Entertainment,2023-07-04 12:00:00,8,1,86,599,26,1735,18790,1503,85,152,0.08,0.008089,0,251,1,0
vid_00622,Review Secret Break,25,News & Politics,2023-02-20 00:00:00,17,0,19,4713,0,2373,25519,2583,70,32,0.1012,0.001254,1,195,1,0
vid_00623,Breaking Why Guide Amazing vs Secret Review Inside Best ,10,Music,2023-04-10 20:00:00,1,1,56,4064,18,382,37815,3087,222,513,0.0816,0.013566,1,222,0,0
vid_00624,Challenge Best Expose,25,News & Politics,2023-01-18 16:00:00,4,5,21,4504,27,2985,259851,14000,1277,2964,0.0539,0.011406,1,127,1,0
vid_00625,Explained Challenge Explained New vs Inside vs Ultimate ,27,Education,2023-04-11 16:00:00,4,2,56,1762,26,3231,16750,1508,37,278,0.09,0.016596,0,105,0,0
vid_00626,Real Last Explained Breaking Breaking Viral Ultima,17,Sports,2023-09-30 16:00:00,5,1,50,3290,19,1048,140602,8792,156,3389,0.0625,0.024103,0,129,1,0
vid_00627,Last 2024 New Challenge Viral Official Ex,24,Entertainment,2023-05-25 00:00:00,18,4,41,1412,28,1209,66748,5275,403,1697,0.079,0.025424,1,99,1,0
vid_00628,Tutorial Top New Inside 2024 Review Guide vs Tutorial Guide Review 2024 ,24,Entertainment,2023-02-21 04:00:00,7,6,72,4943,29,1127,1224017,90431,3127,15466,0.0739,0.012635,1,107,0,1
vid_00629,Ultimate Inside Exposed Reaction Review Best Guide Viral Exp,26,Howto & Style,2023-08-20 08:00:00,15,6,60,1334,16,3443,1230401,79121,5233,16567,0.0643,0.013465,1,67,0,1
vid_00630,Best Explained Best Secret New Amazing Tutorial Ultimate First Tutorial Breaking,23,Comedy,2023-08-24 00:00:00,12,0,80,936,4,3566,296143,28044,2036,1568,0.0947,0.005295,1,184,1,0
vid_00631,Inside Ultimate New Official Why Why To,22,People & Blogs,2023-08-02 04:00:00,0,6,39,2308,25,3191,14473,1585,61,34,0.1095,0.002349,0,125,0,0
vid_00632,Breaking Review 2024 Real First Official Explained Top Why vs Last First vs Explained F,22,People & Blogs,2023-08-18 04:00:00,21,2,87,4432,2,2532,464804,14162,1180,9107,0.0305,0.019593,1,59,0,0
vid_00633,Guide First Official Real Ultimate Real v,28,Science & Technology,2023-01-05 20:00:00,19,0,41,1835,1,2789,1230964,140361,8351,3531,0.114,0.002868,0,118,1,1
vid_00634,Breaking Best 2,20,Gaming,2023-11-16 12:00:00,16,2,15,4888,2,1009,1903696,144750,12768,42416,0.076,0.022281,0,134,0,1
vid_00635,Amazing vs How How Exposed Amazing Explained Viral Best First Inside Tutorial Best vs Be,17,Sports,2023-06-24 12:00:00,6,4,88,3593,7,1385,10387651,966735,76078,172784,0.0931,0.016634,0,180,1,1
vid_00636,First vs Inside Why Best Exposed Reaction First Secret B,27,Education,2023-02-09 16:00:00,12,0,56,345,15,768,4372860,467923,41257,29555,0.107,0.006759,0,132,1,1
vid_00637,Reaction Top Exposed Guide How Official Exposed Secret New New 202,24,Entertainment,2023-06-15 04:00:00,3,3,66,2103,5,1006,684442,49306,582,11393,0.072,0.016646,1,158,0,1
vid_00638,Last Breaking Review Exposed Amazing Ex,23,Comedy,2023-10-10 12:00:00,3,5,39,2647,12,1401,317707,33406,1066,2003,0.1051,0.006305,0,93,1,0
vid_00639,First Why First Ultimate 2024 Breaking Official vs Last Guide Secret,25,News & Politics,2023-11-14 16:00:00,5,5,68,730,29,2310,133582,6142,111,1833,0.046,0.013722,1,247,0,0
vid_00640,Real Ultimate Inside Breaking Reaction First Last Tutorial Amazing Viral Ultimate,17,Sports,2023-10-03 00:00:00,18,2,81,4940,22,1831,7107517,315041,15685,171911,0.0443,0.024187,0,191,1,1
vid_00641,Real Why Official Re,28,Science & Technology,2023-08-04 04:00:00,11,6,20,4348,27,3101,686679,61232,5516,9885,0.0892,0.014395,1,181,0,1
vid_00642,Top Amazing Explained First Exposed Ultimate Viral Why Best Challenge Ul,17,Sports,2023-08-09 04:00:00,21,3,72,374,21,2179,2215997,240020,12499,11771,0.1083,0.005312,1,67,0,1
vid_00643,Tutorial Official Why Official Challenge Best Amazing Last New Top Guide Explained N,28,Science & Technology,2023-05-22 12:00:00,6,0,84,2341,21,982,175845,19398,1677,3867,0.1103,0.021991,1,142,1,0
vid_00644,vs Viral Amazing Amazing Tutorial Viral Inside Breaking 2024 Secret,24,Entertainment,2023-09-07 16:00:00,9,3,67,4472,15,510,65409,5751,226,419,0.0879,0.006406,1,229,0,0
vid_00645,Ultimate How Real Viral Best Viral Breaking Last New Challenge Last Viral vs Rea,20,Gaming,2023-08-05 16:00:00,18,3,80,1036,27,1267,346493,26781,1086,7767,0.0773,0.022416,1,87,0,0
vid_00646,Ultimate Real Top Inside New Exposed Challenge Official How Breaking vs ,28,Science & Technology,2023-04-27 08:00:00,6,6,72,3168,15,137,307752,18411,1668,4585,0.0598,0.014898,0,197,0,0
vid_00647,Why Review Secret vs Tutorial Explained Viral First Amazing Viral Best Reaction Guide Review Cha,24,Entertainment,2023-11-02 12:00:00,2,0,96,810,2,3266,718522,84929,4104,10173,0.1182,0.014158,1,221,1,1
vid_00648,Top Real Amazing,24,Entertainment,2023-01-23 00:00:00,12,4,16,3743,27,1002,117315,6894,558,3014,0.0588,0.025691,0,100,1,0
vid_00649,Breaking Amazing Official Guide Guide Exposed 2024 Why vs Inside Inside Tutorial Last Tuto,20,Gaming,2023-10-15 08:00:00,12,6,90,1086,12,1656,638596,61928,1938,13761,0.097,0.021549,1,68,0,1
vid_00650,Viral Review First Review Secret Ama,22,People & Blogs,2023-07-14 00:00:00,17,3,36,956,13,733,4422398,344409,32853,8643,0.0779,0.001954,0,169,0,1
vid_00651,Amazing Top vs Inside Top Guide Reaction Guide Why ,17,Sports,2023-10-22 12:00:00,19,3,51,414,7,2412,33537,2842,175,321,0.0847,0.009571,0,117,1,0
vid_00652,Top Exposed Tutorial Exposed Viral,10,Music,2023-05-21 16:00:00,7,4,34,3463,11,2163,11752,768,60,308,0.0653,0.026206,0,115,1,0
vid_00653,Guide Exposed Official Inside Breaking,10,Music,2023-02-14 16:00:00,8,3,38,1119,22,2811,4791752,559839,10108,7338,0.1168,0.001531,1,190,1,1
vid_00654,Why New Review Last 2024 Guide How vs Breaking Breaking Why Reaction Top Inside Tutorial Real vs W,25,News & Politics,2023-05-11 20:00:00,6,3,98,4419,22,904,31744,2585,140,533,0.0814,0.01679,0,239,0,0
vid_00655,Top Secret Why How vs Viral Reaction Why Review Exposed Secret Explained Best E,25,News & Politics,2023-09-13 00:00:00,0,3,79,2305,21,1477,256691,29365,2674,5674,0.1144,0.022104,1,238,1,0
vid_00656,Real Top Tutorial Tutorial Official Amazing Explained First Explained Breaking ,10,Music,2023-10-14 20:00:00,2,5,79,3736,20,2441,1521222,46676,4151,28954,0.0307,0.019033,1,207,0,1
