video_id,title,category_id,category_name,upload_date,upload_hour,upload_day,title_length,description_length,tag_count,duration_seconds,views,likes,dislikes,comments,like_view_ratio,comment_view_ratio,has_face_thumbnail,thumbnail_brightness,has_text_thumbnail,trending,duration_minutes,is_weekend,is_prime_time,optimal_tags,optimal_title
vid_00508,Real Exposed Inside 2024 Last Breaking Tutorial Tutorial Amazing ,28,Science & Technology,2023-03-15 04:00:00,0,1,65,3456,11,275,28026.0,2791.0,45,315.0,0.0996,0.011239,0,152,1,0,4.58,0,0,1,0
vid_00509,New Best Viral Best New Secret Top Why Ultimate Chall,25,News & Politics,2023-02-24 00:00:00,0,4,53,1208,0,2188,13344.0,580.0,6,151.0,0.0435,0.011315,1,109,0,0,36.47,0,0,0,1
vid_00510,Inside 2024 Challe,25,News & Politics,2023-09-17 00:00:00,18,1,18,3179,9,263,4226029.0,295713.0,11100,107451.0,0.07,0.025426,1,95,1,1,4.38,0,1,1,0
vid_00511,Last Explained Gu,23,Comedy,2023-10-08 20:00:00,10,0,17,154,10,3379,30730.0,1411.0,63,695.0,0.0459,0.022616,0,54,0,0,56.32,0,0,1,0
vid_00512,Inside Exposed Exposed How Reaction New vs Viral Best Exposed Reaction Why vs ,23,Comedy,2023-06-03 08:00:00,4,4,78,3617,15,3578,1226824.0,109912.0,3483,36525.0,0.0896,0.029772,0,162,1,1,59.63,0,0,1,0
vid_00513,Challenge Ultimate How Last Exposed Challen,23,Comedy,2023-09-11 20:00:00,11,1,43,4398,13,2494,73114.0,3232.0,51,1373.0,0.0442,0.018779,0,199,1,0,41.57,0,0,1,1
vid_00514,2024 How Last Reaction Gu,27,Education,2023-05-12 08:00:00,2,2,25,4440,7,2755,57019.0,6350.0,366,823.0,0.1114,0.014434,0,230,0,0,45.92,0,0,0,0
vid_00515,2024 Amazing First Amazing vs vs Ultimate vs Secret Ultimate Why 2024 Ho,27,Education,2023-07-28 20:00:00,0,0,72,1231,23,1181,121448.0,6164.0,213,438.0,0.0508,0.003606,0,119,0,0,19.68,0,0,0,0
vid_00516,Reaction Guide Official Top Ultimate Ultimate Real Best Review Inside Explained Ultimate ,25,News & Politics,2023-09-25 08:00:00,0,0,89,4694,16,1290,627461.0,35279.0,2880,18761.0,0.0562,0.0299,0,209,1,1,21.5,0,0,0,0
vid_00517,New Tutorial Viral Official Review New Se,23,Comedy,2023-07-18 08:00:00,7,0,41,3188,24,832,55026.0,5864.0,62,935.0,0.1066,0.016992,1,60,0,0,13.87,0,0,0,1
vid_00518,Guide Review How Top Tutorial Guide,26,Howto & Style,2023-11-11 12:00:00,9,2,35,4444,17,2696,145731.0,10385.0,891,3106.0,0.0713,0.021313,0,187,1,0,44.93,0,0,0,0
vid_00519,Explained Top Viral New Challenge Exposed How Amazing,17,Sports,2023-05-10 00:00:00,10,2,53,3584,11,3229,641199.0,20620.0,1978,8204.0,0.0322,0.012795,1,216,0,1,53.82,0,0,1,1
vid_00520,Reaction First Viral First Ultimate Ultimate Amazing New How,28,Science & Technology,2023-06-28 20:00:00,11,3,60,4246,24,2784,63360.0,4721.0,351,1069.0,0.0745,0.016872,1,147,0,0,46.4,0,0,0,1
vid_00521,Amazing How Official Challenge vs 2024 Review vs Breaking New New Best Exposed T,28,Science & Technology,2023-01-02 16:00:00,12,5,80,3177,16,2928,6653032.0,250213.0,19023,188512.0,0.0376,0.028335,1,80,0,1,48.8,1,0,0,0
vid_00522,Tutorial Viral Why Breaking Review How Tutorial Re,27,Education,2023-10-19 04:00:00,11,6,50,1824,27,1447,25196.0,2990.0,281,146.0,0.1187,0.005794,1,61,0,0,24.12,1,0,0,1
vid_00523,Viral How Explained Reaction Guide Real Breaking First Viral Why New Last Reaction New Ne,25,News & Politics,2023-11-05 04:00:00,13,1,89,3864,25,2552,343539.0,28489.0,820,3256.0,0.0829,0.009478,1,157,1,0,42.53,0,0,0,0
vid_00524,Review How Official Why Challenge 2024 Guide Top Guide vs Amazing Reaction Inside Breaking Amazi,22,People & Blogs,2023-10-11 20:00:00,1,3,96,141,13,684,5245570.0,278476.0,27711,28377.0,0.0531,0.00541,0,129,1,1,11.4,0,0,1,0
vid_00525,New Guide Best Viral Real vs Review 2024 Explained Official 2024 Ultimate Chall,24,Entertainment,2023-04-05 00:00:00,18,1,79,496,15,2472,68510.0,5531.0,440,1642.0,0.0807,0.023967,0,215,0,0,41.2,0,1,1,0
vid_00526,Viral Exposed Viral Reaction Breaking Explained Guide Amazing Reaction Offici,24,Entertainment,2023-01-30 04:00:00,17,6,77,158,13,140,435824.0,16089.0,1212,1220.0,0.0369,0.002799,0,116,0,0,2.33,1,0,1,0
vid_00527,Explained Amazing Exposed Real vs Guide Official ,27,Education,2023-10-09 00:00:00,2,5,49,4462,8,119,853019.0,86999.0,3697,2872.0,0.102,0.003367,1,243,0,1,1.98,1,0,1,1
vid_00528,Best Amazing vs Inside Reaction Last Secret O,22,People & Blogs,2023-07-20 08:00:00,22,2,45,3289,3,792,113905.0,12903.0,762,1099.0,0.1133,0.009648,0,101,0,0,13.2,0,0,0,1
vid_00529,Last Inside How Challenge First Secret Tut,27,Education,2023-08-13 12:00:00,16,5,42,4103,24,1333,486796.0,52914.0,3643,7745.0,0.1087,0.01591,1,182,0,0,22.22,1,0,0,1
vid_00530,vs Exposed Amaz,24,Entertainment,2023-02-07 00:00:00,7,2,15,4587,22,1386,1397731.0,84923.0,5590,17865.0,0.0608,0.012781,1,188,1,1,23.1,0,0,0,0
vid_00531,Tutorial 2024 Challenge Exposed Explain,22,People & Blogs,2023-10-25 08:00:00,9,6,39,1295,10,3325,263346.0,15621.0,1147,605.0,0.0593,0.002297,1,74,1,0,55.42,1,0,1,0
vid_00532,How Top Best New Breaking Secret Amazing Breaking How vs ,23,Comedy,2023-04-27 16:00:00,1,5,57,2770,5,3202,2215226.0,73452.0,1279,63725.0,0.0332,0.028767,1,84,0,1,53.37,1,0,0,1
vid_00533,Official Last Exposed Review Best Real Tutorial Guide Explained Guide Viral Challenge Official Ama,25,News & Politics,2023-03-14 20:00:00,18,3,98,327,14,2209,1507116.0,133569.0,5611,43153.0,0.0886,0.028633,0,212,1,1,36.82,0,1,1,0
vid_00534,Amazing Official Last Secret New Guide Guide Tutorial vs Real Challenge Exposed V,28,Science & Technology,2023-08-20 12:00:00,8,4,81,3106,4,1066,154937.0,12106.0,593,1410.0,0.0781,0.0091,0,71,1,0,17.77,0,0,0,0
vid_00535,Secret vs Official New Top Best Best Ultimate 2024 Challenge Inside Explained,26,Howto & Style,2023-11-14 12:00:00,6,3,77,4714,10,2534,4039935.0,288213.0,9642,89744.0,0.0713,0.022214,0,214,0,1,42.23,0,0,1,0
vid_00536,New Guide Amazing First Official Amazing Explained Tutorial Expla,20,Gaming,2023-04-02 12:00:00,3,1,65,2972,24,1494,116577.0,13020.0,332,2072.0,0.1117,0.017774,0,232,1,0,24.9,0,0,0,0
vid_00537,Top Last 2024 Of,25,News & Politics,2023-03-08 04:00:00,20,3,16,2563,17,127,2890904.0,130406.0,2934,22800.0,0.0451,0.007887,0,252,1,1,2.12,0,1,0,0
vid_00538,2024 Last Viral Review Last Explained Exposed Real Last Official Best Exposed Last Tutorial Real,23,Comedy,2023-10-26 04:00:00,17,6,96,888,29,1173,138458.0,4274.0,183,1191.0,0.0309,0.008602,1,145,1,0,19.55,1,0,0,0
vid_00539,Challenge Official Challenge Tutorial Real Secret Inside Real Real Breaking Re,24,Entertainment,2023-01-14 12:00:00,12,0,78,2851,12,322,300555.0,10999.0,598,4581.0,0.0366,0.015242,0,166,1,0,5.37,0,0,1,0
vid_00540,Top Why vs Top Review Amazing Tutorial Secret Viral Secret Challenge vs Explained Ultima,23,Comedy,2023-09-18 08:00:00,10,1,88,79,10,1869,455577.0,22825.0,357,5994.0,0.0501,0.013157,1,249,0,0,31.15,0,0,1,0
vid_00541,Why Secret Secret Official How Guide Best Exposed Amazing Exposed Challenge Ultimat,27,Education,2023-01-29 20:00:00,23,5,83,1307,13,1764,1123019.0,37054.0,3526,10607.0,0.033,0.009445,1,241,1,1,29.4,1,0,1,0
vid_00542,Explained How Official ,22,People & Blogs,2023-06-09 16:00:00,3,1,23,414,27,1054,6604.0,496.0,39,161.0,0.0751,0.024375,1,69,1,0,17.57,0,0,0,0
vid_00543,Guide Why Explai,28,Science & Technology,2023-11-20 12:00:00,20,4,16,1850,17,2649,1412539.0,82306.0,6236,21135.0,0.0583,0.014962,0,155,1,1,44.15,0,1,0,0
vid_00544,2024 2024 Ultimate Challenge Ultimate Ultimate S,17,Sports,2023-10-16 20:00:00,3,2,48,954,26,2327,465379.0,21520.0,549,9303.0,0.0462,0.01999,1,53,0,0,38.78,0,0,0,1
vid_00545,New vs Review Why Tutorial Viral New How Best Challenge Tutorial Official ,27,Education,2023-08-17 12:00:00,9,5,74,4843,27,681,850936.0,82972.0,5338,5521.0,0.0975,0.006488,1,67,1,1,11.35,1,0,0,0
vid_00546,2024 Best Guide Last Amazing Exposed Last Challenge Viral Best Guide 2024 E,25,News & Politics,2023-03-04 16:00:00,4,1,75,2228,24,2226,1093046.0,52904.0,3051,18004.0,0.0484,0.016471,0,100,1,1,37.1,0,0,0,0
vid_00547,Last Best New Explained Guide Challenge vs Re,27,Education,2023-04-15 20:00:00,8,5,45,2900,27,3496,1137027.0,104475.0,10282,11621.0,0.0919,0.010221,1,245,1,1,58.27,1,0,0,1
vid_00548,Reaction Best Challenge ,25,News & Politics,2023-03-05 16:00:00,23,5,24,2886,18,2121,13718.0,842.0,65,223.0,0.0614,0.016255,1,69,0,0,35.35,1,0,0,0
vid_00549,New Why Tutorial Secret Explained Real Guide Inside Review Secret Challenge vs First New W,17,Sports,2023-11-18 16:00:00,2,5,90,4496,23,1936,75352.0,5731.0,354,1781.0,0.0761,0.023635,1,171,0,0,32.27,1,0,0,0
vid_00550,New vs Amazing Why Ultimate vs Ultimate Top Top Ne,10,Music,2023-04-14 12:00:00,16,2,50,229,26,1751,885916.0,101036.0,8747,20640.0,0.114,0.023298,0,186,0,1,29.18,0,0,0,1
vid_00551,Viral Challenge Guide First Last New Exposed Official vs Exposed Tutorial Explained Why Secret Expl,28,Science & Technology,2023-09-08 00:00:00,2,6,99,3923,14,1097,874611.0,29178.0,699,9858.0,0.0334,0.011271,1,129,0,1,18.28,1,0,1,0
vid_00552,Amazing Secret Tutorial Amazing Why Top Viral Breaking Last Ult,26,Howto & Style,2023-09-01 12:00:00,15,3,63,4010,8,3179,147395.0,11058.0,125,3115.0,0.075,0.021134,1,203,0,0,52.98,0,0,1,0
vid_00553,Real Why 2024 First Breaking Exposed Tutorial Breaking New Amazing Amazing Viral Rea,26,Howto & Style,2023-02-02 08:00:00,3,5,84,1236,7,3327,1669025.0,178415.0,12867,47229.0,0.1069,0.028297,0,151,1,1,55.45,1,0,0,0
vid_00554,How Breaking First Official Real Challenge 2024 Amazing Explain,20,Gaming,2023-07-03 00:00:00,17,0,63,4009,19,2239,278851.0,23121.0,435,5338.0,0.0829,0.019143,0,74,0,0,37.32,0,0,0,0
vid_00555,Viral vs Review E,23,Comedy,2023-03-21 04:00:00,16,6,17,823,27,1846,2505676.0,137607.0,2805,13289.0,0.0549,0.005304,1,245,1,1,30.77,1,0,0,0
vid_00556,Review Real Top Ultimate Why Top Exposed Ultimate How Review Guide Secret Explained vs S,10,Music,2023-01-16 00:00:00,6,4,88,4655,0,282,3906054.0,256984.0,19793,80900.0,0.0658,0.020711,0,218,0,1,4.7,0,0,0,0
vid_00557,Amazing Top Inside ,26,Howto & Style,2023-04-01 12:00:00,23,2,19,4510,3,161,730105.0,66603.0,2287,2951.0,0.0912,0.004042,0,108,0,1,2.68,0,0,0,0
vid_00558,Secret Reaction vs Viral Official 2024 Breaking Ultimate Amazing First Top ,27,Education,2023-06-08 00:00:00,22,1,75,402,13,3549,1443116.0,158992.0,10585,37941.0,0.1102,0.026291,0,94,0,1,59.15,0,0,1,0
vid_00559,Explained Official Inside Inside First vs Guide Breaking Inside Inside Amazing Secret How Guide Fir,23,Comedy,2023-03-05 00:00:00,4,2,99,4557,24,1937,147971.0,4986.0,461,2365.0,0.0337,0.015983,0,90,1,0,32.28,0,0,0,0
vid_00560,First Last 2024 Tutorial Ultimate Breaki,10,Music,2023-04-19 12:00:00,11,1,40,4880,1,1940,2424868.0,88358.0,3400,29508.0,0.0364,0.012169,0,87,1,1,32.33,0,0,0,1
vid_00561,Exposed New Challenge Inside First Tutorial Breaking 2024 First Real Top 2024 Official,22,People & Blogs,2023-11-01 00:00:00,16,2,86,3078,15,2551,786182.0,46584.0,1376,2085.0,0.0593,0.002652,0,166,1,1,42.52,0,0,1,0
vid_00562,Exposed vs Last Bes,22,People & Blogs,2023-08-31 16:00:00,22,1,19,167,2,1709,260281.0,13261.0,259,3134.0,0.0509,0.012041,0,68,0,0,28.48,0,0,0,0
vid_00563,Ultimate Best How Review Insi,23,Comedy,2023-10-19 12:00:00,12,5,29,531,25,1162,56720.0,3054.0,66,1542.0,0.0538,0.027186,1,63,0,0,19.37,1,0,0,0
vid_00564,Amazing New Secret Viral 2024 ,25,News & Politics,2023-11-06 08:00:00,22,3,30,4337,7,2783,184647.0,9216.0,143,297.0,0.0499,0.001608,0,176,0,0,46.38,0,0,0,0
vid_00565,Why 2024 Top Am,25,News & Politics,2023-07-27 08:00:00,2,1,15,2687,5,1088,60050.0,2859.0,51,886.0,0.0476,0.014754,0,198,0,0,18.13,0,0,0,0
vid_00566,Real Inside New First Amazing ,27,Education,2023-03-10 00:00:00,8,1,30,156,15,3568,2090685.0,87298.0,4267,58546.0,0.0418,0.028003,0,192,0,1,59.47,0,0,1,0
vid_00567,Challenge vs Reaction Real Official Viral Secret To,10,Music,2023-06-13 12:00:00,16,0,51,4527,23,1955,5034605.0,574226.0,22324,62682.0,0.1141,0.01245,1,52,0,1,32.58,0,0,0,1
vid_00568,Review Real Secre,10,Music,2023-01-31 08:00:00,16,1,17,4928,15,2352,2762388.0,118719.0,8736,37063.0,0.043,0.013417,0,86,1,1,39.2,0,0,1,0
vid_00569,Why Real Inside Real Breaking First Reaction Amazing Secret Best R,23,Comedy,2023-09-16 08:00:00,19,0,66,293,6,216,33913340.04999998,2631270.0,232398,585482.84,0.0484,0.017778,0,166,1,1,3.6,0,1,0,0
vid_00570,Explained Tutorial Real First Explained Guide Breaking Inside,24,Entertainment,2023-08-13 08:00:00,15,4,61,2682,29,978,222131.0,11587.0,934,3204.0,0.0522,0.014424,1,223,0,0,16.3,0,0,0,0
vid_00571,Viral Best vs Secret Breaki,22,People & Blogs,2023-01-07 00:00:00,21,5,27,4613,12,2320,2175182.0,247908.0,14318,12810.0,0.114,0.005889,0,65,1,1,38.67,1,1,1,0
vid_00572,Breaking Challenge How Guide Challenge New Real Tutorial Review Explained vs 2024 Amazing Why ,10,Music,2023-01-23 04:00:00,12,0,94,915,12,293,72811.0,7136.0,137,111.0,0.098,0.001524,1,191,1,0,4.88,0,0,1,0
vid_00573,Explained Reaction Inside Official Tutorial Explained Official Secret,23,Comedy,2023-10-13 12:00:00,18,3,69,3031,4,2027,499408.0,50476.0,3729,9331.0,0.1011,0.018684,1,58,1,0,33.78,0,1,0,0
vid_00574,Inside Inside Review Challenge Why ,17,Sports,2023-05-09 16:00:00,16,6,35,1611,24,551,30969.0,1221.0,52,857.0,0.0394,0.027672,0,56,0,0,9.18,1,0,0,0
vid_00575,Breaking Challenge Exposed Reaction Why Best vs Exposed vs First New New First O,20,Gaming,2023-05-14 12:00:00,3,5,80,653,19,3040,1414817.0,148934.0,2637,5778.0,0.1053,0.004084,1,191,0,1,50.67,1,0,0,0
vid_00576,Real Last Inside New Breaking Reaction Amazing vs Review How 2024 Ex,17,Sports,2023-08-31 12:00:00,11,0,68,3112,21,1594,233308.0,15570.0,1336,1660.0,0.0667,0.007115,0,183,0,0,26.57,0,0,0,0
vid_00577,Tutorial Last Review Inside New Best How ,28,Science & Technology,2023-02-01 16:00:00,8,5,41,4068,17,812,12052.0,646.0,26,141.0,0.0536,0.011698,0,64,0,0,13.53,1,0,0,1
vid_00578,Challenge First New Breaking Inside Secret Breaking ,27,Education,2023-02-25 00:00:00,18,5,52,2065,14,3188,273983.0,22416.0,664,6699.0,0.0818,0.02445,1,229,1,0,53.13,1,1,1,1
vid_00579,2024 Real Amazing Explained First Guide Real Real Viral How Last First B,10,Music,2023-01-29 16:00:00,11,5,72,1708,17,564,12830909.0,1334369.0,117999,113021.0,0.104,0.008808,1,121,0,1,9.4,1,0,0,0
vid_00580,Official Viral vs Ultimate Amazing How Challenge Amazing Exposed Viral Amazi,28,Science & Technology,2023-04-15 12:00:00,8,4,76,3430,1,239,926133.0,92686.0,8452,24616.0,0.1001,0.026579,0,211,0,1,3.98,0,0,0,0
vid_00581,Tutorial Guide Top 2024 First vs Why New Amazing Top Last Re,26,Howto & Style,2023-06-18 08:00:00,6,3,60,3817,9,2123,2331443.0,256691.0,10397,6047.0,0.1101,0.002594,0,153,0,1,35.38,0,0,1,1
vid_00582,Top New Best Review Guide,28,Science & Technology,2023-05-28 12:00:00,13,2,25,3820,22,3568,637776.0,72407.0,3036,18041.0,0.1135,0.028287,1,178,1,1,59.47,0,0,0,0
vid_00583,vs Secret Challenge Exposed Exposed Breaking Why How Challenge vs Challenge New Best W,23,Comedy,2023-09-14 00:00:00,19,2,86,1663,12,1593,536050.0,27569.0,1713,9253.0,0.0514,0.017261,0,145,1,1,26.55,0,1,1,0
vid_00584,Top Guide Secret Guide,10,Music,2023-02-01 08:00:00,18,0,22,1929,17,55,636993.0,43409.0,3299,12806.0,0.0681,0.020104,0,171,1,1,0.92,0,1,0,0
vid_00585,First Ultimate First New Guide Tutorial Explained Viral Review Amazing New New Guide ,20,Gaming,2023-05-19 00:00:00,14,5,85,4158,14,3367,825793.0,25861.0,405,9631.0,0.0313,0.011663,0,164,1,1,56.12,1,0,1,0
vid_00586,Review Review Exposed Review Tutorial Why Review Last First Secret vs Reaction,23,Comedy,2023-01-19 16:00:00,15,0,78,2396,11,204,84803.0,9255.0,586,2007.0,0.1091,0.023666,1,246,1,0,3.4,0,0,1,0
vid_00587,Last Viral Guide Official Why Insid,23,Comedy,2023-07-16 20:00:00,20,4,35,1149,14,1569,2935255.0,128891.0,12341,17113.0,0.0439,0.00583,0,197,0,1,26.15,0,1,1,0
vid_00588,vs New Secret How Breaking New Breaking Amazing Inside Review Top Tutorial Breaking Ex,27,Education,2023-03-10 04:00:00,4,4,86,1124,12,1364,3999224.0,430047.0,14444,9671.0,0.1075,0.002418,0,129,1,1,22.73,0,0,1,0
vid_00589,Challenge Exposed Top Why Inside Top Guide 2024 Reaction vs Ultimate Why Revi,27,Education,2023-02-03 16:00:00,2,1,77,836,17,351,310562.0,18523.0,1700,3872.0,0.0596,0.012468,0,56,1,0,5.85,0,0,0,0
vid_00590,Why Guide How Inside Viral Last Tutorial Tutorial Last Real Viral Exposed Best Review Viral Tutoria,22,People & Blogs,2023-05-27 16:00:00,11,4,99,198,14,1632,238137.0,15034.0,1435,6133.0,0.0631,0.025754,1,184,0,0,27.2,0,0,1,0
vid_00591,Best Tutorial Explained Guide Amazing Challenge Best vs New Official Guide Ult,22,People & Blogs,2023-11-11 20:00:00,19,1,78,1804,24,1188,187360.0,6280.0,214,4289.0,0.0335,0.022892,1,99,0,0,19.8,0,1,0,0
vid_00592,vs Ultimate Explained vs How Why H,25,News & Politics,2023-07-19 00:00:00,20,3,34,2219,22,84,16899997.0,1004182.0,78203,270358.0,0.0594,0.015998,1,179,0,1,1.4,0,1,0,0
vid_00593,Breaking Challenge Gui,24,Entertainment,2023-11-04 00:00:00,3,0,22,3806,10,1596,235209.0,25861.0,814,4137.0,0.1099,0.017589,0,96,1,0,26.6,0,0,1,0
vid_00594,Guide Last Official Review Guide Exposed Explained Amazing Breaking Guid,10,Music,2023-03-30 04:00:00,20,6,72,1229,18,1639,2308710.0,74569.0,5695,11005.0,0.0323,0.004767,1,63,0,1,27.32,1,1,0,0
vid_00595,Inside Amazing 2024 Last Exposed Challenge 2024 Explained Ex,10,Music,2023-10-09 16:00:00,22,3,60,3359,2,3257,345958.0,23030.0,1883,8780.0,0.0666,0.025379,0,80,1,0,54.28,0,0,0,1
vid_00596,Real Breaking First Last Reaction Real Why Ne,28,Science & Technology,2023-07-20 20:00:00,15,4,45,2473,6,1902,360965.0,11849.0,382,8598.0,0.0328,0.023819,1,99,0,0,31.7,0,0,0,1
vid_00597,vs First Amazing Real R,10,Music,2023-02-26 08:00:00,6,3,23,4227,20,2745,111686.0,7079.0,526,2237.0,0.0634,0.020029,0,238,1,0,45.75,0,0,0,0
vid_00598,Breaking Real Amazing Breakin,10,Music,2023-05-14 04:00:00,12,3,29,4637,25,2224,88717.0,4039.0,335,1288.0,0.0455,0.014518,1,90,1,0,37.07,0,0,0,0
vid_00599,How Ultimate New Explained Reaction Insi,24,Entertainment,2023-11-27 08:00:00,20,3,40,974,13,1538,3097051.0,163213.0,6899,89719.0,0.0527,0.028969,0,63,1,1,25.63,0,1,1,1
vid_00600,2024 Amazing Guide Break,26,Howto & Style,2023-07-07 16:00:00,9,4,24,1653,13,2676,88881.0,9686.0,243,2354.0,0.109,0.026485,0,182,1,0,44.6,0,0,1,0
vid_00601,Top Review Official Secret 2024 Official Re,22,People & Blogs,2023-06-11 04:00:00,6,6,43,3102,21,2097,1286718.0,89098.0,1628,25333.0,0.0692,0.019688,1,252,0,1,34.95,1,0,0,1
vid_00602,Last Challenge Official Exposed Tutorial Amazing New Ultimate Viral First Why Amazing Ultimate,22,People & Blogs,2023-01-06 20:00:00,13,5,94,4268,12,3370,624915.0,34146.0,2109,7362.0,0.0546,0.011781,0,54,0,1,56.17,1,0,1,0
vid_00603,Best Inside Reaction Challenge Why Best Exposed Gu,20,Gaming,2023-03-03 20:00:00,4,3,50,4853,11,362,2602915.0,216147.0,21188,49254.0,0.083,0.018923,1,241,1,1,6.03,0,0,1,1
vid_00604,Exposed Exposed Challenge Last Amazing vs Real vs Best Breaking Official vs Why Challenge Secret R,10,Music,2023-04-09 00:00:00,2,1,98,2427,23,1608,169708.0,7261.0,610,3001.0,0.0428,0.017683,1,206,0,0,26.8,0,0,0,0
vid_00605,Reaction Reaction Explained Best Last Exposed Top H,24,Entertainment,2023-09-06 04:00:00,22,4,51,3530,8,936,4081157.0,217710.0,10716,50741.0,0.0533,0.012433,0,252,1,1,15.6,0,0,1,1
vid_00606,Last New 2024 Challenge 2024 First Last Amazing Exposed Secret Exposed Exposed Top La,22,People & Blogs,2023-08-15 12:00:00,10,3,85,3232,0,3021,343127.0,27162.0,1583,3394.0,0.0792,0.009891,0,54,0,0,50.35,0,0,0,0
vid_00607,Challenge Viral Amazing Real Review R,24,Entertainment,2023-07-28 04:00:00,10,6,37,2867,18,940,33913340.04999998,2775243.0,97570,585482.84,0.0514,0.012803,1,162,0,1,15.67,1,0,0,0
vid_00608,Breaking 2024 Ultimate Viral Real Breaking Amazing Ulti,17,Sports,2023-11-19 04:00:00,17,5,55,3210,10,430,36747.0,3348.0,82,648.0,0.0911,0.017634,1,167,1,0,7.17,1,0,1,1
vid_00609,Exposed Review Viral Top 2024 vs First Ultimate Last Real Reaction Official Guide Official 202,26,Howto & Style,2023-03-26 20:00:00,14,4,94,4855,22,979,33913340.04999998,2775455.4299999997,159712,540651.0,0.0742,0.013416,1,145,1,1,16.32,0,0,0,0
vid_00610,First Challenge Explained Guide Challenge ,10,Music,2023-10-27 12:00:00,11,2,42,4939,21,1359,387646.0,38562.0,1994,3350.0,0.0995,0.008642,0,85,0,0,22.65,0,0,0,1
vid_00611,Best How How Official Ultimate Secret New Last vs Tutorial Rev,20,Gaming,2023-04-20 12:00:00,8,5,62,761,22,2105,759795.0,87636.0,4992,17526.0,0.1153,0.023067,1,128,1,1,35.08,1,0,0,0
vid_00612,Tutorial First vs Viral Exposed Tutorial Exposed New,28,Science & Technology,2023-08-28 12:00:00,9,1,52,2636,23,2544,163994.0,6629.0,634,2691.0,0.0404,0.016409,0,68,0,0,42.4,0,0,0,1
vid_00613,Inside Reaction Secret Tutorial Guide New Gui,22,People & Blogs,2023-09-26 04:00:00,11,3,45,2698,21,3361,28891.0,1736.0,111,85.0,0.0601,0.002942,0,241,0,0,56.02,0,0,0,1
vid_00614,Real Inside Secret Challenge,17,Sports,2023-08-01 16:00:00,16,6,28,1767,18,3059,196544.0,11548.0,745,2295.0,0.0588,0.011677,1,71,0,0,50.98,1,0,0,0
vid_00615,Best Best Viral Best Breaking Real New Top Last 2024 Exposed Challenge Amazing Official,24,Entertainment,2023-04-14 20:00:00,5,2,87,4402,17,1940,263424.0,11486.0,247,7023.0,0.0436,0.02666,1,211,1,0,32.33,0,0,0,0
vid_00616,New Official New Top How Last Amazing Real Top Why Tutorial Secret Why Breaking Viral Viral,27,Education,2023-10-13 00:00:00,6,6,91,920,11,130,737752.0,75934.0,7569,16895.0,0.1029,0.022901,0,105,1,1,2.17,1,0,1,0
vid_00617,Guide Last Best Challenge Official Inside U,23,Comedy,2023-05-19 04:00:00,13,2,43,3624,22,580,3661410.0,360242.0,28659,37984.0,0.0984,0.010374,0,66,0,1,9.67,0,0,0,1
vid_00618,Top Reaction Breaking First Ultimate Explained Tutorial How Insid,10,Music,2023-10-24 04:00:00,12,4,65,4954,27,2879,623631.0,45898.0,4082,17590.0,0.0736,0.028206,0,253,1,1,47.98,0,0,0,0
vid_00619,Top Challenge Ultimate Exposed Breaking New Exposed Viral vs Ul,10,Music,2023-09-23 20:00:00,7,2,63,320,27,2430,643485.0,50448.0,2385,2072.0,0.0784,0.00322,0,233,1,1,40.5,0,0,0,0
vid_00620,2024 Exposed Tutorial Amazing Review Tutorial Real Top vs,17,Sports,2023-01-08 12:00:00,9,1,57,1593,27,3401,1117867.0,39526.0,2181,32279.0,0.0354,0.028876,1,66,0,1,56.68,0,0,0,1
vid_00621,vs Tutorial Why First Last How Guide Official Last Viral Viral Review vs Secret Review,24,Entertainment,2023-07-04 12:00:00,8,1,86,599,26,1735,18790.0,1503.0,85,152.0,0.08,0.008089,0,251,1,0,28.92,0,0,0,0
